Actual,Predicted,Continent
0.9510745406150818,0.9613095405842693,Africa
2.07071852684021,1.9963178552205727,Asia
10.12504482269287,9.860891339782684,Europe
0.6659877896308899,0.4275716760706689,Africa
20.87304878234863,17.31455647625242,Asia
0.7194823622703552,0.6470048630649139,Africa
0.3127999603748322,0.4049810743665412,Asia
6.260074615478516,6.33099446936999,Europe
3.117391586303711,2.484673670324541,Africa
2.334378957748413,3.0007332441123866,North America
0.1376312673091888,0.11291606053021841,Africa
3.391542196273804,4.795964743942496,Europe
2.796311616897583,2.8239466331154106,Asia
0.1498302817344666,0.5283291950261014,Africa
1.063597321510315,1.7607331380118412,North America
1.843802690505981,4.249850269469952,Europe
7.634407520294189,2.9214290213438248,Africa
0.861402690410614,0.9679508040608007,North America
2.39232611656189,2.1935879148001236,Asia
17.03418350219727,12.819136790599854,Asia
1.784068465232849,5.888078226748913,Asia
4.257336139678955,4.971220509237713,Asia
16.71615028381348,17.177289345658007,Oceania
0.2896609306335449,0.7415421853651486,North America
39.03497314453125,36.349279451075056,Asia
9.956154823303223,8.334692314378795,Africa
0.7519980669021606,0.6499525265354247,Asia
2.443331956863403,1.930349951869912,Africa
7.037854194641113,8.064336387123381,Asia
4.587452411651611,5.750266007099145,Europe
21.27851486206055,25.299671157730945,Asia
2.758836030960083,2.8764620038375024,North America
3.714261054992676,5.117471527618076,Europe
7.409749507904053,8.460388006562278,Oceania
8.116082191467285,8.366977024480205,Europe
7.080383777618408,6.972106369926819,Asia
4.223813056945801,2.286835170714758,South America
1.02567458152771,3.590841704798683,North America
9.372926712036133,9.946437213125337,Europe
1.723835825920105,2.720176846504212,Africa
0.8383368253707886,1.168236647560956,Africa
2.13553524017334,2.0008019860701425,Asia
9.441122055053711,9.998901366977467,Europe
10.51109218597412,20.113240056937325,Europe
0.8505045771598816,0.962411220298045,Africa
0.9562392830848694,1.367234751050435,North America
0.4489483535289764,0.48297565672818643,Africa
8.726890563964844,8.790162250288635,Europe
4.362280368804932,3.386252819973762,Africa
4.55068826675415,2.788488183092503,South America
0.6636679172515869,0.3490622071547522,Africa
0.2405767440795898,0.19141049932330728,Africa
6.65671968460083,6.78415619045195,Europe
8.93990421295166,16.5022966862179,Asia
1.003642439842224,2.6795835122208276,Asia
0.56198650598526,0.7284419260053407,Africa
9.321170806884766,9.898175233243002,Asia
7.910356521606445,6.051959259262158,Europe
10.22028541564941,9.803810534401544,Europe
4.034268379211426,5.67643408426191,Europe
7.09713077545166,6.363063150411559,Europe
9.675110816955566,9.205826492246954,Asia
5.837845325469971,5.67298891043474,Europe
4.522790908813477,5.455310521500451,Europe
1.74707043170929,1.81111819068307,South America
1.252546668052673,1.7705684481816635,South America
2.718930959701538,2.5527643426944,Africa
4.211174964904785,6.178917153608523,Europe
1.235442042350769,2.46741304846037,Asia
2.548305034637451,2.9775410376181672,Asia
3.517360925674438,4.241723517396147,Africa
0.4613874554634094,0.46283920100875847,Africa
3.652999639511108,3.533728278490285,Europe
0.6951329708099365,0.42359949195792984,Africa
0.2428173571825027,0.9590852198066222,Africa
24.07170104980469,17.09372563116478,Asia
5.83512020111084,5.769585868562971,Europe
1.431917905807495,1.3871818914375607,Africa
14.62153720855713,11.431193084250971,Asia
1.059903621673584,0.7300918140163347,Africa
0.5335281491279602,0.6628928830003927,Asia
0.2373028695583344,0.2420144912038766,Africa
0.6726638674736023,0.6211295096507623,Africa
0.06613370031118393,0.170391444991328,Africa
2.804844856262207,2.835509940907122,North America
1.056051969528198,1.5720984637708895,Africa
0.4144601225852966,1.0244056029633155,Africa
5.050633907318115,5.503117395276922,Europe
10.99707126617432,5.500806132242986,Asia
12.71285152435303,12.526856999721362,Asia
0.1345583349466324,0.22088437789832308,Africa
3.96388578414917,5.945730839858925,Africa
6.012772560119629,6.880920855397271,Europe
5.699369430541992,13.778107211919059,Asia
4.914331912994385,5.624590659245613,Europe
8.107075691223145,8.467611482938132,Europe
3.421926736831665,3.9198401847359583,Asia
3.285316228866577,16.731380319772278,Europe
0.1419939249753952,0.15519713851771066,Africa
0.2784417569637299,0.36079421923735316,Asia
20.93685150146484,17.233145842756542,Asia
0.4554087519645691,2.310175722440557,Asia
15.3948221206665,12.41132264287699,North America
3.981828212738037,5.8781763819238515,Asia
5.182954788208008,5.6856245014648605,Europe
2.183459758758545,2.411506952136626,North America
22.21087265014648,29.858453724172385,Asia
1.899366617202759,6.842797461906595,Asia
1.593989014625549,1.572550757811656,Europe
0.3486424684524536,0.4324722192505049,Africa
5.839781284332275,6.611775175353837,Europe
8.190450668334961,8.115595200490985,Asia
8.37570858001709,9.139146666700878,Europe
8.796377182006836,8.34241080309285,Europe
0.2608946561813354,0.3597957187486547,Asia
14.13057041168213,17.941795918105143,Europe
0.3288992047309875,1.1562010719272353,Africa
4.994143009185791,5.272317070892879,North America
2.246081113815308,2.2763030276147154,North America
2.198887586593628,4.933021773640124,North America
0.04488646984100342,0.07699758934476489,Africa
2.550193309783936,3.2494204950886103,Africa
1.815295457839966,2.9123431772074064,South America
0.3971106708049774,0.4275863199591165,Africa
1.505449533462524,0.815809523458562,Asia
0.2549886107444763,0.26804001021048135,Africa
6.456840515136719,5.947178516195794,Europe
4.692792415618896,8.360404832285546,Europe
0.4434495568275452,0.6878297884838567,Asia
27.88201141357422,31.276308682063277,North America
0.427655965089798,0.8109594037614407,Africa
0.1046165600419044,0.12128165366343918,Africa
5.955063819885254,19.604518809742398,Asia
15.63920783996582,17.067226125278168,North America
7.555315494537354,8.080375524350577,Asia
4.516255855560303,5.885989545182575,Asia
3.480788946151733,4.297460497837218,Asia
0.09759870916604996,0.20597100244488703,Africa
0.1484607011079788,0.19277472824400932,Africa
0.1331551373004913,0.33421127698153613,Africa
0.3913775086402893,0.4560444016194062,Africa
1.625584006309509,2.2451411706232833,North America
2.42914605140686,2.5599989101664415,South America
2.65229606628418,3.26289326177987,Asia
0.2451631277799606,0.20387454328094687,Africa
1.793189167976379,1.4309771150613122,Asia
11.36225891113281,11.083223107519604,Europe
0.6883403062820435,2.1342123752069724,Asia
5.339852809906006,8.264624464095585,Europe
0.05962058901786804,0.10199060287571235,Africa
15.5086555480957,18.206152713450173,Europe
4.533391952514648,5.354586676175161,South America
0.7571573853492737,0.8380842828549561,Asia
0.3922314643859863,0.35002817912835477,Africa
6.959736824035645,7.244807010453844,Europe
0.2323079854249954,0.24786322826469342,Africa
1.73399019241333,2.01119854662261,South America
2.338723421096802,2.6755313047785605,South America
2.700004100799561,0.6623699138330895,Asia
1.955256342887878,1.9083144237105805,South America
6.705517768859863,6.517261161537398,Europe
0.7805891036987305,1.3334173834964433,Africa
3.763423204421997,4.070151875447659,North America
12.09057712554932,18.2962195119063,Asia
5.115907669067383,3.0098979611496346,Africa
6.460936546325684,4.751152585755267,Europe
0.09586281329393387,0.4081135892910026,Africa
0.9494197964668274,1.19541749936768,Asia
4.97225284576416,8.81600487861179,Europe
4.469476222991943,5.649275950923327,South America
3.194037914276123,22.082067430147127,Europe
2.605703592300415,3.4086433070396622,Asia
0.9916711449623108,0.6748141690873125,Africa
7.98807430267334,8.51076698494405,Europe
6.518660545349121,4.719529988637993,Europe
7.741729259490967,2.5976390276773578,Africa
5.129520416259766,5.878248983691608,Europe
4.351806163787842,3.2544603591688683,Africa
6.558065891265869,6.438367871326113,Europe
2.050345897674561,2.3627903041795744,North America
8.779006958007812,8.34001840950383,Europe
1.887906074523926,6.153486337288032,Asia
5.763717174530029,18.176841986292022,Asia
1.738709568977356,2.8951626035769777,Africa
6.192869186401367,6.682163838908614,Europe
21.83670043945312,25.299671157730945,Asia
7.980534553527832,9.92391900698344,Asia
0.05557588115334511,0.10795849938976713,Africa
5.190929412841797,3.3591328032719447,Africa
0.1051469445228577,0.4078407202105981,Africa
2.25526237487793,2.647109710874065,South America
6.688949584960938,7.034403736235604,Europe
0.4398956596851349,0.45232267697880923,Africa
6.335893154144287,6.070068627608114,Europe
5.701504707336426,13.627872689258487,Asia
15.71455478668213,17.781612922433823,Europe
1.935579180717468,3.068139018424447,South America
0.3375037312507629,0.36079543877818765,Asia
5.050566673278809,5.529803200597662,Europe
0.4957849681377411,1.0746372473861956,Africa
2.876858472824097,2.9952798673340255,North America
0.09121552109718323,0.2653678791485135,Africa
0.5296383500099182,0.7396804976844124,Asia
0.1310952305793762,0.13717397382527233,Africa
15.42005157470703,9.865958794871968,North America
21.47872924804688,17.683896173136574,Asia
0.6507628560066223,2.2582776628127172,Asia
2.000749111175537,8.855882133915783,Asia
0.05439521372318268,0.11706992688074891,Africa
4.786617755889893,10.518867326795107,Europe
5.790690898895264,6.6210573697298285,Europe
0.2773723602294922,0.3580835447987276,Asia
2.337507963180542,6.216321293821238,North America
3.160928010940552,3.914868140512128,Asia
0.6623849868774414,0.5391871746676192,Africa
0.7119542360305786,0.39046212191755564,Africa
1.410390257835388,1.4235188935574086,Africa
2.417772531509399,2.2763030276147154,North America
0.4999696612358093,1.030675611151826,Asia
0.4816961288452148,0.7244135436280851,Africa
2.312390804290771,2.5836306632733534,South America
4.08652925491333,2.1460201799686343,South America
9.08453369140625,10.234962294600914,Europe
9.101414680480957,9.941711988239064,Europe
10.3875617980957,23.55923559657227,Europe
10.07893848419189,9.74267414204658,Europe
8.772403717041016,8.750167851535787,Europe
6.647537231445312,6.937274813549688,Europe
1.037357926368713,1.3728124979355982,North America
7.037189960479736,6.394965286975815,Europe
8.971074104309082,9.891651029942528,Asia
1.955869674682617,1.7874922847277113,South America
37.16626358032227,36.398811514877146,Asia
7.281771183013916,9.162439888961734,Oceania
1.088611960411072,3.5781476243588584,North America
0.2542959153652191,0.19364965005387508,Africa
0.1230870559811592,0.10396342121990813,Africa
5.688624382019043,5.67298891043474,Europe
8.92735767364502,16.275845320270175,Asia
16.00099182128906,17.067226125278168,North America
11.67730617523193,10.92311005817141,Europe
0.1372562795877457,0.24564867840834967,Africa
0.2415728121995926,0.18732284772221658,Africa
5.973422050476074,7.0473187715023276,Europe
3.324486970901489,3.0089869550792936,Africa
4.075667858123779,6.128197157308912,Europe
2.858282089233398,2.627393472595821,North America
2.288970470428467,1.8804954860957843,Africa
9.146443367004395,8.300077036407258,Africa
16.51216316223145,17.161107132828416,Oceania
1.011364936828613,1.9114232816298806,North America
0.1475260555744171,0.5106015314382097,Africa
0.7455698847770691,0.4325174756022426,Africa
7.048820018768311,8.154082026203474,Asia
0.8090502023696899,1.0194810913152252,North America
12.9774808883667,12.526856999721362,Asia
0.8682258725166321,1.175631889300687,Asia
8.291921615600586,8.39977275869203,Europe
0.9048962593078613,3.317962025059357,Asia
1.277635812759399,2.7606889354354798,Asia
3.731921195983887,1.7035734284094404,South America
1.606957912445068,2.3191331787502008,North America
2.429594039916992,2.94668244223202,Asia
4.104483127593994,6.0435169545175516,Africa
4.068917751312256,5.862296871080286,Europe
0.1430552303791046,0.4109901693173284,Africa
14.30662822723389,5.002560678640721,Asia
1.62282121181488,1.4608856871191946,Asia
0.4577476680278778,0.47394506654919033,Africa
1.193601012229919,1.6311839413133282,Africa
0.1029338240623474,0.23842648882764395,Africa
0.2462624609470367,0.23053114223305776,Africa
0.3792285621166229,0.49267977608976865,Africa
15.37185955047607,11.377787478299028,Asia
1.024609208106995,1.0325751845563453,Africa
7.528740406036377,5.677031959399344,Europe
3.903202056884766,5.186893951267478,Europe
2.514718532562256,3.112861757793597,Africa
2.249950885772705,1.934530823558096,Asia
1.762122273445129,0.8033145109353989,Asia
0.6095848679542542,2.3061703902983344,Asia
2.414404153823853,0.6727927122034112,Asia
9.210644721984863,8.751894845474164,Asia
1.756043910980225,1.7910825717818173,South America
12.0101146697998,18.487339483181632,Asia
4.113450527191162,7.3367343793826505,Europe
0.8967552781105042,1.3405688559015594,Asia
0.396827906370163,0.39542565322147005,Africa
27.41023635864258,30.936114226583456,North America
3.760188102722168,4.070151875447659,North America
1.852354526519775,2.012953713868475,South America
2.654567003250122,2.293210627214304,Asia
0.5210616588592529,0.7284419260053407,Africa
3.443922519683838,4.188617737857122,Asia
0.3102388381958008,0.7561857991084338,North America
0.08127830177545547,0.13443422526576454,Africa
4.39629602432251,5.853610739065799,Europe
1.794902920722961,4.456404613163265,Europe
0.868251621723175,1.1620388950189904,Africa
0.8564004898071289,0.6736232233304116,Asia
0.7437751293182373,1.3381607257370947,Africa
0.1334906071424484,0.21108179421764275,Africa
0.3386543989181519,1.6916951378311904,Africa
4.313433170318604,5.079155050535051,Asia
7.716427326202393,8.115595200490985,Asia
17.40753746032715,12.262597630382297,Asia
0.3703902363777161,0.3730579446407537,Africa
5.701943874359131,5.786799296742394,Europe
2.645163536071777,2.5413831328172534,Africa
1.323025822639465,1.9814485606664705,South America
0.2967589497566223,0.41240729535625337,Africa
4.338138580322266,5.494893391507012,Europe
13.46525382995605,21.6830213557198,Europe
2.188424587249756,3.04046607831529,North America
4.039237022399902,6.489073731170761,Asia
21.83342933654785,30.133528961991516,Asia
4.931379795074463,5.6856245014648605,Europe
2.873368978500366,3.3142172873514504,Asia
7.291560649871826,6.972106369926819,Asia
5.154179096221924,5.263643314452398,North America
8.372380256652832,8.966042188424911,Europe
3.466020822525024,3.5243500451369885,Europe
0.2702613174915314,0.40254916163060417,Africa
0.2478024512529373,0.91661729839592,Africa
1.696770787239075,1.6364513978253283,Europe
23.69738388061523,14.564847027517155,Asia
0.2557085752487183,0.32822644148267327,Africa
3.456936359405518,4.6791902186350205,Africa
4.623209953308105,5.176481926161146,Asia
0.4487386643886566,1.0541186251576458,Asia
0.4778228402137756,0.6768453846658978,Africa
1.532217264175415,2.441076135587124,North America
15.50049209594727,17.067226125278168,North America
3.73400092124939,6.818865252154212,Asia
2.939707517623901,2.992117696192356,North America
0.1303448230028152,0.2814636675505637,Africa
3.20981502532959,2.856012365855394,Africa
0.6103487610816956,0.7612721628575098,Africa
2.297957181930542,2.590529009220619,South America
27.44601631164551,31.01710932646858,North America
16.28261947631836,17.099245977954254,Oceania
0.1378336399793625,0.3225394280125692,Africa
0.1445319205522537,0.23379994974214935,Africa
0.2374964952468872,0.17539532898150617,Africa
10.6139965057373,8.291977008414644,Africa
1.645493388175964,1.7177960165639719,Asia
7.526070594787598,6.972106369926819,Asia
3.51795768737793,4.863772673960716,Africa
4.655681133270264,5.459022889228092,Asia
2.176227569580078,1.7657748699140934,Africa
1.102468132972717,1.9740546234831924,North America
11.63190460205078,10.993757415476303,Europe
5.322840690612793,7.091429337107947,Europe
0.1484148055315018,0.4701209580676541,Africa
6.809168815612793,7.841130795878078,Asia
0.4142922461032867,0.49139205642210115,Africa
4.011868953704834,2.1460201799686343,South America
0.8032668232917786,0.9450524814274661,North America
0.6584859490394592,2.655082199580741,Asia
3.643310785293579,1.4663497838051547,South America
15.41105937957764,12.658840807002456,Asia
1.393072247505188,0.8107065958392528,Asia
3.343451499938965,2.617050098458926,North America
8.303468704223633,10.168408395029251,Asia
1.407311201095581,1.3889848911724392,Africa
23.55909156799316,14.169034062600927,Asia
0.7773199677467346,0.38097309230782433,Africa
0.2736101150512695,0.7271748765534352,Africa
4.017938613891602,4.447617964032623,Europe
0.6867693066596985,0.5061046474418707,Africa
3.274630308151245,3.9634049347999456,Asia
2.613456249237061,6.752575997884139,North America
1.727951049804688,1.662498443055248,Europe
4.949633121490479,5.514338808400291,North America
0.2747272849082947,0.39635005279612684,Asia
8.015732765197754,8.830487984040424,Europe
0.5748949646949768,0.7763108198846144,Asia
2.536162853240967,2.2822686557618406,North America
0.0559077151119709,0.14478107949539018,Africa
8.354448318481445,7.982570042165155,Asia
0.3959409296512604,0.37379386970424455,Africa
0.6386106610298157,1.9889471134261034,Asia
2.163968324661255,8.871573752706011,Asia
23.24481201171875,17.683896173136574,Asia
0.3148730397224426,0.3652616430145526,Africa
3.941114664077759,6.489073731170761,Asia
15.32456493377686,9.748768729011221,North America
0.3546460568904877,1.6229461942738488,Africa
4.812466144561768,5.806747362895618,Europe
0.1469376236200333,0.13467009618227915,Africa
5.64838171005249,6.719035601129607,Europe
4.882669448852539,10.923491917600707,Europe
15.68961334228516,11.353680095206785,Asia
0.08910840004682541,0.19451009162202013,Africa
0.6722900867462158,0.37606397342664155,Africa
0.06298451125621796,0.11641436122107278,Africa
2.669681787490845,0.6659417140848914,Asia
5.013547420501709,3.2598531607496097,Africa
11.60354900360107,18.914366259699772,Asia
0.8267986178398132,1.3488979817827542,Asia
6.132932186126709,6.5331630019157645,Europe
0.1106356233358383,0.44077314977821436,Africa
2.311568260192871,2.6681094519174287,South America
2.472657203674316,3.0030273950028983,Africa
3.723161220550537,4.125187027882962,North America
1.982887268066406,2.0314723584397787,South America
0.2792959213256836,0.2165761214664117,Africa
0.4961991608142853,0.4173539073870936,Africa
6.380063533782959,6.032816276991864,Europe
0.9143961668014526,1.7513931907975957,Asia
5.596796035766602,13.182048595280873,Asia
4.213578701019287,6.334813422857768,Africa
1.886396050453186,3.068139018424447,South America
15.72152137756348,20.713038290197886,Europe
0.3357250690460205,0.3604003459804116,Asia
14.57836246490479,4.949303032801693,Asia
7.68668794631958,8.370810380814568,Europe
0.5251359343528748,1.0204065104081987,Africa
1.298565745353699,1.472815200683982,Africa
2.825203418731689,2.9952798673340255,North America
0.3765880167484283,0.43709761401419606,Africa
8.642642974853516,16.24557962728682,Asia
5.031444549560547,5.800391789482045,Europe
2.533958673477173,3.358301201521211,Asia
4.04934024810791,6.02968757353132,Europe
5.692592144012451,18.861997409053348,Asia
0.6860120892524719,1.3063932113583596,Africa
6.745104312896729,6.853569961286727,Europe
9.149725914001465,7.860097238453437,Asia
6.220349311828613,4.616135302574863,Europe
0.2893204092979431,0.46441084163496293,Africa
4.338706493377686,4.893846085919274,Asia
1.807998180389404,1.7648035347177873,South America
0.2655178308486938,0.18277734587164154,Africa
0.268010288476944,0.30193045718072076,Africa
2.302289247512817,2.938026590020174,Asia
4.791033267974854,5.671158130183581,South America
0.1095254793763161,0.14185751884631695,Africa
1.226899266242981,1.3857173253174815,North America
2.440643072128296,1.9191606718297043,Asia
8.685232162475586,8.674037549413127,Europe
6.049055576324463,6.4355431213301495,Europe
3.96653413772583,8.258111185505276,Europe
8.698247909545898,9.888390145657555,Asia
2.770044088363647,3.612434567140208,Asia
1.937152504920959,1.7890459105398444,South America
1.898419380187988,3.112093437893997,Africa
3.301235675811768,3.033700946504162,Africa
0.9417695999145508,3.125443249425008,Asia
4.47037410736084,5.978777747610259,Europe
6.589072704315186,6.499110738629386,Europe
7.651411056518555,5.5811644243247915,Europe
7.540263175964355,8.608126348045827,Europe
1.286960124969482,3.3073675431746334,Asia
3.491809844970703,2.582984281679941,Asia
21.75956916809082,25.299671157730945,Asia
1.125998497009277,3.7984772928580326,North America
7.357706069946289,9.334916605599346,Oceania
0.2808446288108826,0.7409842988143248,North America
1.712481498718262,4.831082956100743,Europe
7.899717807769775,2.5534745314939626,Africa
4.600410461425781,8.748457676702074,Europe
36.25168609619141,36.30074047376996,Asia
1.130145907402039,0.7008531909370943,Asia
1.879854321479797,6.1984459189810455,Asia
4.942182064056396,5.979418678785127,Europe
3.987663269042969,5.98960485920168,Europe
0.1847172677516937,0.11420582168623955,Africa
8.480802536010742,9.942445925661497,Europe
25.31922721862793,30.35639757255525,Asia
5.284557819366455,5.824671569472269,Europe
2.575018644332886,2.564336845121687,Africa
8.708599090576172,10.234962294600914,Europe
0.9316161870956421,1.2372145334562612,Africa
0.9900398850440979,0.6706142626512068,Africa
5.435077667236328,5.67298891043474,Europe
9.261298179626465,26.083835666013137,Europe
3.272104024887085,21.58803466357481,Europe
4.292875289916992,5.494893391507012,Europe
9.849047660827637,23.537624870987788,Europe
1.032581806182861,0.8791056679881045,Africa
6.210880279541016,7.06569479934925,Europe
0.133983388543129,0.2246805012772481,Africa
0.3738069534301758,0.5362194029436935,Africa
1.269123196601868,1.9749707729300814,South America
2.007250070571899,2.358466185940035,North America
3.932527542114258,5.73768873477524,Europe
9.568803787231445,9.74267414204658,Europe
8.304427146911621,8.354991791416728,Europe
12.48076343536377,12.526856999721362,Asia
13.73282146453857,9.226114719385194,North America
2.733699560165405,2.615312283399818,North America
0.3173437714576721,0.2147896097057041,Africa
4.155083656311035,4.042454387834664,Asia
0.6009838581085205,1.0408072946275033,Africa
7.187592506408691,2.4096396096173733,Africa
1.255018711090088,0.675945107120252,Asia
1.334534049034119,1.3054355976885614,Africa
0.652396559715271,1.9869501043777171,Asia
4.266639709472656,5.727068216993007,Europe
5.274422168731689,6.664523534899494,Europe
4.271516799926758,5.6887685562750665,Europe
12.90801048278809,4.67894343927924,Asia
3.72244930267334,2.9674730481656777,Africa
3.089255094528198,19.75937819520919,Europe
1.905526876449585,2.4292853237669623,South America
0.1308328211307526,0.13056438132913573,Africa
6.821450233459473,8.370969705820084,Europe
4.024692058563232,6.027176790657496,Europe
25.23751068115234,29.858453724172385,Asia
3.795612335205078,5.9993506031216155,Asia
0.3828149139881134,1.6270370589322045,Africa
0.09563125669956207,0.18650633924203142,Africa
4.831583023071289,5.552868949289221,Europe
1.90409529209137,2.5763554435164213,North America
1.172875881195068,2.5482225232919054,Asia
12.79594230651855,25.094292601063138,Europe
0.2904154062271118,0.6432232685150018,North America
2.350550413131714,9.39091367849471,Asia
15.88615131378174,12.310629143988933,Asia
2.382532596588135,5.789470062882009,North America
11.52433109283447,12.526856999721362,Asia
0.2615656554698944,0.28576381747060947,Africa
1.665985345840454,1.5042672154170176,Europe
